Year; Week; 0-5; 5-10; 10-15; 15-20; 20-25; 25-30; 30-35; 35-40; 40-45; 45-50; 50-55; 55-60; 60-65; 65-70; 70-75; 75-80; 80-85; 85-90; 90-95; 95-100; 100+ 
2014;13;  0.00;  0.00;  0.00;  0.00;  0.19;  0.28;  0.75;  1.03;  4.66; 11.65; 45.76; 25.63;  8.48;  1.58;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;
2014;14;  0.00;  0.00;  0.00;  0.09;  0.09;  0.37;  0.75;  1.96;  5.41; 14.91; 38.30; 25.35; 10.25;  1.96;  0.37;  0.19;  0.00;  0.00;  0.00;  0.00;  0.00;
2014;15;  0.00;  0.00;  0.00;  0.09;  0.28;  0.37;  0.84;  2.70;  5.40; 12.57; 30.35; 24.30; 14.43;  6.05;  1.21;  0.93;  0.28;  0.09;  0.09;  0.00;  0.00;
2014;16;  0.00;  0.00;  0.00;  0.09;  0.19;  0.47;  0.65;  3.17;  4.00; 11.73; 17.60; 20.58; 17.50; 13.13;  6.61;  2.70;  0.74;  0.09;  0.65;  0.09;  0.00;
2014;17;  0.00;  0.00;  0.00;  0.19;  0.00;  0.19;  1.21;  2.23;  3.82;  6.89; 12.85; 15.83; 18.34; 15.46; 11.55;  6.33;  2.79;  1.30;  0.56;  0.37;  0.09;
2014;18;  0.00;  0.00;  0.19;  0.00;  0.00;  0.09;  0.65;  2.33;  3.45;  6.24; 11.17; 13.50; 16.48; 17.23; 12.94;  8.19;  4.38;  1.96;  0.65;  0.28;  0.28;
2014;19;  0.09;  0.00;  0.00;  0.09;  0.00;  0.47;  0.65;  1.86;  3.82;  6.52; 11.08; 13.69; 18.99; 16.57; 13.31;  6.80;  3.54;  1.21;  0.56;  0.65;  0.09;
2014;20;  0.09;  0.00;  0.00;  0.09;  0.37;  0.47;  1.40;  1.68;  4.38;  6.62; 11.00; 16.50; 19.01; 16.59; 10.25;  6.71;  3.08;  1.30;  0.00;  0.28;  0.19;
2014;21;  0.09;  0.00;  0.19;  0.09;  0.37;  1.40;  1.30;  2.89;  3.82;  7.73; 11.82; 18.06; 19.74; 15.83;  9.50;  4.84;  1.49;  0.28;  0.37;  0.19;  0.00;
2014;22;  0.19;  0.09;  0.19;  0.28;  1.02;  1.77;  2.14;  3.91;  5.21;  8.57; 15.36; 21.42; 19.09; 13.41;  4.00;  1.96;  0.74;  0.28;  0.19;  0.09;  0.09;
2014;23;  0.09;  0.19;  0.47;  0.28;  1.21;  2.51;  3.26;  4.00;  6.15; 10.80; 18.25; 22.72; 17.04;  7.91;  2.98;  1.68;  0.28;  0.09;  0.09;  0.00;  0.00;
2014;24;  0.19;  0.09;  0.37;  0.93;  1.12;  1.96;  4.00;  4.84;  6.61; 10.15; 17.23; 21.23; 16.67;  9.22;  3.26;  1.86;  0.28;  0.00;  0.00;  0.00;  0.00;
2014;25;  0.56;  0.09;  0.47;  0.84;  1.40;  2.61;  3.35;  5.21;  7.64; 12.85; 17.69; 19.09; 15.36;  8.29;  3.45;  1.12;  0.00;  0.00;  0.00;  0.00;  0.00;
2014;26;  0.65;  0.47;  0.56;  1.40;  1.30;  2.33;  2.79;  5.96;  7.64; 12.38; 18.06; 18.16; 15.55;  8.10;  3.17;  1.21;  0.19;  0.09;  0.00;  0.00;  0.00;
2014;27;  0.74;  0.65;  0.93;  1.12;  1.02;  2.42;  2.79;  4.66;  9.68; 12.76; 16.20; 17.60; 14.25;  9.50;  3.35;  1.49;  0.65;  0.09;  0.09;  0.00;  0.00;
2014;28;  0.47;  0.28;  0.84;  0.93;  1.12;  1.30;  3.07;  4.19;  7.45; 10.71; 15.64; 17.69; 14.99; 10.71;  5.59;  2.89;  1.40;  0.56;  0.19;  0.00;  0.00;
2014;29;  0.19;  0.28;  0.28;  0.93;  1.12;  1.49;  2.23;  3.91;  7.17; 11.27; 15.46; 19.18; 15.08; 10.43;  5.49;  3.17;  1.40;  0.74;  0.19;  0.00;  0.00;
2014;30;  0.19;  0.19;  0.19;  0.65;  0.74;  1.21;  2.23;  4.00;  7.17; 12.38; 14.62; 19.09; 15.27; 10.52;  6.15;  3.26;  1.40;  0.65;  0.09;  0.00;  0.00;
2014;31;  0.00;  0.09;  0.09;  0.47;  0.84;  1.40;  1.86;  3.54;  5.59;  9.68; 13.59; 15.64; 16.20; 13.50;  8.66;  4.84;  2.33;  1.49;  0.19;  0.00;  0.00;
2014;32;  0.00;  0.00;  0.09;  0.19;  0.47;  0.93;  1.58;  3.35;  3.54;  5.49; 11.92; 15.18; 14.62; 13.97; 13.41;  7.73;  4.19;  2.14;  1.02;  0.19;  0.00;
2014;33;  0.09;  0.00;  0.00;  0.19;  0.47;  0.93;  1.49;  2.33;  3.26;  6.05;  9.22; 15.55; 14.25; 14.53; 12.38;  9.68;  5.59;  2.51;  1.12;  0.37;  0.00;
2014;34;  0.00;  0.00;  0.28;  0.19;  0.56;  0.84;  2.33;  2.98;  4.56;  8.38; 10.99; 14.15; 16.01; 14.80;  9.50;  7.91;  4.38;  1.30;  0.74;  0.09;  0.00;
2014;35;  0.00;  0.00;  0.28;  0.28;  0.93;  1.77;  1.68;  4.66;  5.77; 10.89; 13.31; 16.85; 14.62; 12.57;  7.36;  4.38;  3.26;  1.02;  0.28;  0.09;  0.00;
2014;36;  0.00;  0.00;  0.19;  0.37;  0.84;  1.68;  2.23;  3.63;  8.19; 12.48; 17.60; 18.34; 14.62;  9.31;  5.77;  3.07;  1.12;  0.37;  0.19;  0.00;  0.00;
2014;37;  0.00;  0.09;  0.19;  0.37;  1.02;  1.30;  2.14;  4.28;  7.82; 13.31; 20.48; 19.18; 13.78;  8.29;  5.03;  1.68;  0.47;  0.47;  0.09;  0.00;  0.00;
2014;38;  0.00;  0.09;  0.28;  0.47;  1.12;  1.96;  3.07;  5.96; 11.36; 17.04; 20.95; 16.85; 11.64;  5.77;  1.96;  0.93;  0.37;  0.00;  0.09;  0.09;  0.00;
2014;39;  0.00;  0.00;  0.74;  0.65;  1.12;  3.17;  6.61;  8.94; 16.48; 18.06; 20.48; 13.50;  7.26;  1.40;  1.02;  0.47;  0.00;  0.00;  0.09;  0.00;  0.00;
2014;40;  0.00;  0.00;  0.37;  0.56;  1.68;  3.54;  6.70;  9.40; 16.95; 22.81; 18.72; 11.64;  4.56;  1.96;  0.74;  0.09;  0.19;  0.09;  0.00;  0.00;  0.00;
2014;41;  0.00;  0.09;  0.19;  0.37;  0.93;  3.35;  5.40; 11.36; 20.67; 23.65; 16.85; 10.80;  3.35;  1.58;  0.93;  0.37;  0.09;  0.00;  0.00;  0.00;  0.00;
2014;42;  0.00;  0.00;  0.74;  0.84;  1.49;  2.33;  8.85; 13.59; 22.16; 23.65; 15.08;  7.54;  2.42;  0.84;  0.28;  0.09;  0.09;  0.00;  0.00;  0.00;  0.00;
2014;43;  0.09;  0.09;  0.47;  1.12;  0.84;  3.63;  8.85; 16.39; 26.35; 21.51; 14.71;  4.38;  1.21;  0.28;  0.09;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;
2014;44;  0.00;  0.19;  0.28;  0.84;  1.40;  4.56; 11.73; 17.69; 25.51; 21.23; 12.01;  3.63;  0.65;  0.19;  0.09;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;
2014;45;  0.00;  0.09;  0.28;  0.47;  1.49;  3.07;  5.96; 17.78; 24.86; 22.44; 17.23;  4.66;  1.12;  0.37;  0.19;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;
2014;46;  0.09;  0.00;  0.19;  0.19;  1.02;  2.51;  7.17; 13.97; 25.79; 25.42; 18.34;  3.91;  0.93;  0.37;  0.09;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;
2014;47;  0.00;  0.00;  0.19;  0.37;  0.84;  2.61;  6.70; 12.01; 20.95; 25.05; 25.33;  4.75;  0.65;  0.56;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;
2014;48;  0.00;  0.00;  0.00;  0.19;  1.30;  3.45;  8.38; 11.36; 19.83; 20.20; 24.86;  6.98;  2.79;  0.65;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;
2014;49;  0.00;  0.00;  0.09;  0.47;  2.05;  3.72;  7.64; 11.36; 16.01; 16.48; 23.56; 12.85;  4.38;  0.74;  0.56;  0.09;  0.00;  0.00;  0.00;  0.00;  0.00;
2014;50;  0.00;  0.00;  0.09;  0.56;  2.42;  4.19;  7.26; 13.22; 14.34; 15.83; 18.90; 12.20;  6.52;  2.23;  1.49;  0.47;  0.19;  0.09;  0.00;  0.00;  0.00;
2014;51;  0.00;  0.00;  0.00;  0.93;  2.98;  7.17; 11.36; 16.11; 14.71; 13.04; 13.13; 10.15;  5.31;  2.79;  1.40;  0.74;  0.00;  0.19;  0.00;  0.00;  0.00;
2014;52;  0.00;  0.00;  0.09;  1.02;  4.00; 10.61; 16.11; 16.11; 15.36; 11.27; 10.06;  7.26;  3.35;  2.61;  1.49;  0.28;  0.28;  0.00;  0.09;  0.00;  0.00;
2015; 1;  0.00;  0.00;  0.19;  1.30;  4.19; 12.01; 16.48; 19.83; 15.27; 10.71;  8.57;  4.93;  3.54;  1.77;  0.93;  0.09;  0.19;  0.00;  0.00;  0.00;  0.00;
2015; 2;  0.00;  0.00;  0.00;  0.56;  3.91;  9.04; 16.12; 20.41; 17.52; 13.70;  8.95;  4.10;  2.80;  2.05;  0.37;  0.47;  0.00;  0.00;  0.00;  0.00;  0.00;
2015; 3;  0.00;  0.00;  0.28;  1.12;  3.26;  6.90; 13.34; 18.66; 19.50; 15.39; 10.07;  5.22;  4.01;  1.03;  0.84;  0.19;  0.09;  0.09;  0.00;  0.00;  0.00;
2015; 4;  0.00;  0.09;  0.56;  1.21;  4.66;  8.48; 15.19; 21.06; 16.78; 12.49;  9.32;  4.29;  3.45;  1.21;  0.47;  0.56;  0.00;  0.09;  0.00;  0.09;  0.00;
2015; 5;  0.00;  0.09;  0.19;  1.40;  3.54;  9.89; 15.21; 24.25; 16.98; 12.22;  6.81;  4.66;  2.61;  1.03;  0.65;  0.19;  0.19;  0.00;  0.00;  0.00;  0.09;
2015; 6;  0.00;  0.00;  0.09;  0.56;  1.96;  5.69; 13.43; 19.78; 21.46; 16.60;  9.98;  5.32;  2.15;  1.68;  0.93;  0.09;  0.19;  0.00;  0.00;  0.00;  0.09;
2015; 7;  0.00;  0.00;  0.09;  0.00;  0.47;  2.89;  9.13; 17.15; 19.94; 21.44; 12.49;  8.11;  4.57;  2.42;  0.75;  0.37;  0.00;  0.19;  0.00;  0.00;  0.00;
2015; 8;  0.00;  0.00;  0.00;  0.09;  0.37;  1.49;  5.78; 13.33; 20.88; 23.11; 16.12;  9.32;  5.78;  2.24;  1.12;  0.19;  0.09;  0.09;  0.00;  0.00;  0.00;
2015; 9;  0.00;  0.00;  0.00;  0.19;  0.47;  0.84;  3.73; 10.44; 18.55; 24.32; 18.08; 13.05;  6.52;  2.42;  1.12;  0.28;  0.00;  0.00;  0.00;  0.00;  0.00;
2015;10;  0.00;  0.00;  0.09;  0.09;  0.28;  1.12;  2.70; 11.00; 17.43; 21.25; 19.66; 14.26;  7.83;  3.17;  0.84;  0.28;  0.00;  0.00;  0.00;  0.00;  0.00;
2015;11;  0.00;  0.00;  0.00;  0.28;  0.19;  0.65;  1.77;  8.48; 13.89; 20.32; 17.33; 15.94; 12.67;  5.96;  1.77;  0.75;  0.00;  0.00;  0.00;  0.00;  0.00;
2015;12;  0.00;  0.00;  0.00;  0.19;  0.19;  0.28;  2.61;  7.08; 13.05; 17.99; 20.97; 15.00; 13.61;  6.99;  1.40;  0.47;  0.19;  0.00;  0.00;  0.00;  0.00;
2015;13;  0.00;  0.00;  0.09;  0.19;  0.19;  1.03;  4.57;  8.85; 17.52; 19.11; 20.04; 14.35;  9.79;  3.45;  0.47;  0.37;  0.00;  0.00;  0.00;  0.00;  0.00;
2015;14;  0.00;  0.09;  0.19;  0.09;  0.84;  2.52;  4.85; 12.12; 20.04; 22.37; 18.27; 12.21;  4.38;  1.77;  0.19;  0.09;  0.00;  0.00;  0.00;  0.00;  0.00;
2015;15;  0.00;  0.19;  0.09;  0.37;  1.21;  2.14;  5.12; 13.22; 18.99; 24.21; 19.18;  9.59;  4.19;  1.12;  0.19;  0.19;  0.00;  0.00;  0.00;  0.00;  0.00;
2015;16;  0.00;  0.19;  0.09;  0.47;  1.40;  1.58;  4.56; 12.01; 19.65; 24.49; 18.25;  9.59;  5.21;  1.49;  0.65;  0.28;  0.09;  0.00;  0.00;  0.00;  0.00;
2015;17;  0.09;  0.09;  0.37;  0.74;  0.65;  2.42;  3.82; 12.10; 19.93; 25.05; 17.50;  9.59;  4.28;  1.58;  1.12;  0.47;  0.09;  0.09;  0.00;  0.00;  0.00;
2015;18;  0.09;  0.28;  0.19;  0.37;  0.56;  2.33;  3.35;  8.19; 15.92; 23.28; 21.04; 12.20;  6.24;  3.54;  1.30;  0.65;  0.37;  0.09;  0.00;  0.00;  0.00;
2015;19;  0.09;  0.09;  0.28;  0.28;  1.02;  1.12;  2.89;  5.49; 12.94; 17.78; 21.60; 19.18;  9.03;  4.10;  1.96;  1.02;  0.93;  0.09;  0.09;  0.00;  0.00;
2015;20;  0.09;  0.28;  0.28;  0.37;  0.56;  1.03;  2.24;  4.57;  8.95; 16.59; 21.16; 21.16; 12.49;  5.96;  2.61;  1.21;  0.47;  0.00;  0.00;  0.00;  0.00;
2015;21;  0.09;  0.28;  0.37;  0.28;  0.93;  1.02;  2.33;  3.63;  6.52; 11.36; 23.74; 22.81; 16.39;  6.33;  2.79;  0.74;  0.09;  0.19;  0.09;  0.00;  0.00;
2015;22;  0.09;  0.28;  0.28;  0.28;  1.40;  1.12;  2.05;  3.72;  5.87; 12.29; 21.32; 24.21; 14.90;  8.29;  2.61;  0.74;  0.28;  0.19;  0.00;  0.00;  0.09;
2015;23;  0.09;  0.28;  0.19;  0.56;  1.02;  0.74;  2.23;  4.56;  6.15; 11.92; 20.67; 21.51; 16.95;  8.29;  3.45;  0.84;  0.28;  0.19;  0.00;  0.09;  0.00;
2015;24;  0.09;  0.37;  0.47;  0.09;  0.65;  1.58;  1.58;  3.45;  7.64; 12.29; 19.83; 19.55; 16.11; 10.43;  4.10;  0.93;  0.47;  0.28;  0.09;  0.00;  0.00;
2015;25;  0.19;  0.47;  0.09;  0.28;  0.37;  1.49;  1.86;  4.19;  6.89; 14.25; 18.34; 19.65; 17.23; 10.52;  3.26;  0.56;  0.19;  0.19;  0.00;  0.00;  0.00;
2015;26;  0.28;  0.37;  0.19;  0.47;  0.74;  1.77;  2.23;  3.72;  7.73; 12.01; 19.18; 21.97; 16.39;  9.22;  2.98;  0.56;  0.19;  0.00;  0.00;  0.00;  0.00;
2015;27;  0.28;  0.37;  0.37;  1.02;  1.02;  2.23;  1.40;  4.66;  8.47; 12.38; 17.41; 18.81; 16.85;  8.66;  3.91;  1.58;  0.37;  0.19;  0.00;  0.00;  0.00;
2015;28;  0.28;  0.28;  0.93;  0.56;  1.02;  2.89;  2.79;  5.31;  9.22; 14.99; 17.69; 16.01; 14.53;  7.45;  4.10;  1.21;  0.47;  0.19;  0.09;  0.00;  0.00;
2015;29;  0.19;  0.84;  0.47;  1.12;  2.42;  2.33;  4.10;  6.61; 11.64; 18.16; 20.67; 14.34;  9.40;  4.75;  1.58;  1.12;  0.19;  0.00;  0.09;  0.00;  0.00;
2015;30;  0.37;  0.47;  1.21;  1.77;  2.33;  2.98;  5.96;  6.33; 14.34; 21.14; 19.46; 12.57;  6.70;  3.07;  0.65;  0.56;  0.09;  0.00;  0.00;  0.00;  0.00;
2015;31;  0.74;  0.74;  2.05;  1.58;  3.54;  4.75;  5.77; 10.89; 15.92; 19.09; 15.27;  9.78;  5.87;  2.51;  1.30;  0.19;  0.00;  0.00;  0.00;  0.00;  0.00;
2015;32;  1.40;  1.30;  1.86;  2.70;  4.19;  5.68;  8.38; 12.66; 16.29; 16.01; 10.15;  8.85;  6.15;  2.51;  1.68;  0.19;  0.00;  0.00;  0.00;  0.00;  0.00;
2015;33;  2.33;  1.49;  2.23;  3.91;  5.49;  6.42;  8.94; 11.36; 16.57; 13.97;  9.40;  7.82;  5.49;  2.89;  1.30;  0.28;  0.09;  0.00;  0.00;  0.00;  0.00;
2015;34;  3.17;  2.23;  3.45;  4.00;  6.52;  6.89;  9.59; 12.94; 13.59; 11.92; 11.08;  6.42;  4.56;  2.23;  1.12;  0.19;  0.09;  0.00;  0.00;  0.00;  0.00;
2015;35;  2.89;  2.89;  5.03;  5.31;  6.52;  7.26; 11.27; 13.78; 10.61; 14.53;  9.59;  5.77;  3.26;  0.65;  0.47;  0.09;  0.09;  0.00;  0.00;  0.00;  0.00;
2015;36;  3.35;  2.70;  4.00;  5.40;  5.77;  9.68; 10.89; 14.43; 16.39; 14.06;  7.82;  3.45;  1.21;  0.74;  0.09;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;
2015;37;  2.61;  1.77;  3.35;  4.84;  4.38;  6.24;  9.96; 13.04; 20.58; 16.39;  9.68;  3.91;  2.51;  0.56;  0.09;  0.09;  0.00;  0.00;  0.00;  0.00;  0.00;
2015;38;  1.68;  1.40;  2.61;  3.72;  5.21;  4.38;  9.03; 14.53; 18.06; 17.23; 12.48;  5.03;  3.54;  0.84;  0.28;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;
2015;39;  1.30;  1.21;  3.17;  2.98;  4.84;  5.12;  8.47; 13.59; 17.60; 17.13; 12.94;  7.45;  3.07;  0.84;  0.28;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;
2015;40;  0.47;  0.84;  1.96;  1.96;  3.35;  5.59;  6.89; 13.04; 17.60; 17.50; 16.29;  8.01;  4.00;  1.77;  0.65;  0.09;  0.00;  0.00;  0.00;  0.00;  0.00;
2015;41;  0.19;  0.19;  1.21;  1.21;  2.51;  4.56;  6.42; 13.69; 19.18; 20.20; 15.92;  8.29;  3.72;  0.93;  1.21;  0.47;  0.09;  0.00;  0.00;  0.00;  0.00;
2015;42;  0.28;  0.37;  0.65;  2.51;  2.23;  3.17;  9.59; 13.87; 18.99; 22.91; 12.66;  7.82;  2.79;  1.49;  0.37;  0.28;  0.00;  0.00;  0.00;  0.00;  0.00;
2015;43;  0.28;  0.37;  0.93;  1.68;  2.61;  3.82;  8.29; 14.53; 20.76; 22.44; 14.99;  6.24;  1.77;  0.74;  0.47;  0.00;  0.09;  0.00;  0.00;  0.00;  0.00;
2015;44;  0.09;  0.37;  0.93;  1.49;  2.70;  4.84; 11.92; 17.78; 22.16; 18.90; 12.57;  4.47;  1.12;  0.19;  0.37;  0.09;  0.00;  0.00;  0.00;  0.00;  0.00;
2015;45;  0.00;  0.19;  0.84;  1.49;  2.89;  5.87;  9.68; 19.46; 20.86; 20.30; 12.29;  4.19;  1.40;  0.47;  0.09;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;
2015;46;  0.00;  0.19;  0.37;  1.68;  2.05;  5.21; 10.43; 20.48; 20.67; 20.48; 13.41;  3.82;  0.93;  0.19;  0.09;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;
2015;47;  0.00;  0.19;  0.65;  1.68;  3.82;  7.08; 15.64; 18.81; 19.65; 16.57; 10.34;  4.00;  1.12;  0.37;  0.09;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;
2015;48;  0.00;  0.19;  1.02;  2.98;  5.31; 14.71; 16.11; 19.74; 17.78; 11.36;  6.98;  2.42;  0.84;  0.37;  0.19;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;
2015;49;  0.00;  0.09;  0.93;  2.61;  6.61; 15.74; 15.36; 16.48; 18.16; 11.45;  8.75;  2.61;  0.84;  0.28;  0.00;  0.09;  0.00;  0.00;  0.00;  0.00;  0.00;
2015;50;  0.00;  0.19;  1.30;  3.54;  9.03; 14.43; 15.08; 17.60; 14.90; 11.36;  8.38;  2.79;  0.84;  0.47;  0.09;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;
2015;51;  0.00;  0.37;  0.56;  3.91;  8.66; 14.25; 16.01; 17.13; 13.41; 10.99;  8.75;  3.82;  1.58;  0.28;  0.28;  0.00;  0.00;  0.00;  0.00;  0.00;  0.00;
2015;52;  0.00;  0.37;  0.28;  2.89;  8.66; 15.55; 17.32; 15.83; 12.66;  9.50;  8.94;  4.38;  2.14;  0.84;  0.47;  0.19;  0.00;  0.00;  0.00;  0.00;  0.00;
2016; 1;  0.00;  0.00;  0.28;  2.51;  7.45; 13.59; 18.90; 16.57; 15.46;  9.96;  7.36;  4.84;  1.40;  0.74;  0.47;  0.37;  0.00;  0.09;  0.00;  0.00;  0.00;
2016; 2;  0.00;  0.00;  0.00;  1.30;  5.03; 10.53; 17.89; 17.71; 16.40; 13.70;  8.67;  4.57;  2.24;  1.40;  0.37;  0.00;  0.00;  0.19;  0.00;  0.00;  0.00;
2016; 3;  0.00;  0.00;  0.00;  1.03;  4.76;  8.77; 14.27; 18.00; 18.38; 15.58;  8.77;  5.32;  2.99;  1.12;  0.65;  0.19;  0.00;  0.19;  0.00;  0.00;  0.00;
2016; 4;  0.00;  0.00;  0.00;  1.03;  3.73;  8.11; 16.87; 16.68; 16.22; 14.54; 10.07;  5.78;  3.26;  1.96;  1.12;  0.37;  0.09;  0.00;  0.19;  0.00;  0.00;
2016; 5;  0.09;  0.00;  0.00;  0.84;  2.80;  6.62; 16.14; 19.22; 18.56; 12.41; 10.17;  6.44;  3.82;  1.77;  0.56;  0.19;  0.19;  0.09;  0.09;  0.00;  0.00;
2016; 6;  0.00;  0.00;  0.09;  0.09;  1.96;  5.13; 11.94; 21.83; 22.01; 14.46; 12.03;  5.41;  2.52;  1.31;  0.65;  0.19;  0.28;  0.09;  0.00;  0.00;  0.00;
2016; 7;  0.00;  0.00;  0.09;  0.28;  0.65;  3.45;  9.51; 18.08; 26.00; 17.15; 12.95;  5.87;  2.98;  1.21;  1.21;  0.37;  0.09;  0.00;  0.00;  0.09;  0.00;
2016; 8;  0.00;  0.00;  0.00;  0.09;  0.37;  1.30;  5.87; 13.14; 23.21; 25.07; 16.59;  7.74;  3.26;  1.30;  1.21;  0.28;  0.37;  0.09;  0.09;  0.00;  0.00;
2016; 9;  0.00;  0.00;  0.00;  0.00;  0.19;  0.28;  2.33;  6.71; 14.82; 27.21; 22.74; 13.23;  6.90;  3.26;  1.58;  0.19;  0.28;  0.28;  0.00;  0.00;  0.00;
2016;10;  0.00;  0.00;  0.00;  0.00;  0.09;  0.19;  1.12;  3.73;  9.60; 22.93; 23.95; 18.83; 11.74;  5.13;  1.68;  0.65;  0.37;  0.00;  0.00;  0.00;  0.00;
2016;11;  0.00;  0.00;  0.00;  0.00;  0.00;  0.19;  0.56;  1.49;  2.24;  7.74; 16.31; 24.42; 22.55; 14.63;  5.96;  2.98;  0.75;  0.19;  0.00;  0.00;  0.00;
2016;12;  0.00;  0.00;  0.00;  0.00;  0.09;  0.19;  0.75;  0.93;  1.77;  5.68; 13.89; 21.71; 23.58; 18.45;  9.32;  2.61;  1.03;  0.00;  0.00;  0.00;  0.00;
2016;13;  0.00;  0.00;  0.00;  0.00;  0.09;  0.47;  0.75;  1.03;  2.70;  6.62; 13.33; 23.58; 22.37; 15.94;  9.13;  3.17;  0.84;  0.00;  0.00;  0.00;  0.00;
2016;14;  0.00;  0.00;  0.00;  0.00;  0.09;  0.47;  0.93;  1.86;  3.17;  7.46; 13.98; 20.78; 22.83; 14.07;  9.13;  3.82;  1.03;  0.28;  0.09;  0.00;  0.00;
2016;15;  0.00;  0.00;  0.00;  0.00;  0.28;  0.47;  1.21;  1.40;  4.38;  6.70; 11.55; 18.06; 20.76; 18.25;  8.38;  4.93;  2.61;  1.02;  0.00;  0.00;  0.00;
2016;16;  0.00;  0.00;  0.00;  0.09;  0.09;  0.74;  0.84;  1.49;  2.51;  6.89; 10.80; 13.41; 18.16; 17.78; 12.76;  7.73;  3.35;  2.79;  0.37;  0.09;  0.09;
2016;17;  0.00;  0.00;  0.00;  0.09;  0.09;  0.65;  0.65;  1.02;  2.05;  5.49;  9.59; 12.10; 14.62; 16.11; 13.59; 10.43;  6.33;  4.56;  1.96;  0.56;  0.09;
2016;18;  0.00;  0.09;  0.00;  0.00;  0.19;  0.28;  0.47;  0.47;  1.77;  5.03;  8.47; 11.27; 15.46; 14.53; 13.97; 11.17;  7.73;  5.03;  2.70;  1.30;  0.09;
2016;19;  0.09;  0.00;  0.09;  0.28;  0.37;  0.09;  0.19;  1.12;  2.61;  5.03; 10.89; 11.27; 16.29; 16.11; 13.78; 10.52;  5.68;  3.72;  1.30;  0.47;  0.09;
2016;20;  0.00;  0.09;  0.37;  0.28;  0.00;  0.65;  1.03;  1.30;  2.80;  6.62; 12.58; 16.12; 18.08; 15.47; 12.49;  6.99;  3.63;  0.84;  0.37;  0.28;  0.00;
2016;21;  0.00;  0.09;  0.19;  0.56;  0.09;  1.02;  0.56;  1.68;  2.98;  6.15; 13.59; 18.99; 17.78; 18.16; 11.27;  4.19;  1.96;  0.56;  0.09;  0.09;  0.00;
2016;22;  0.09;  0.09;  0.00;  0.28;  0.28;  0.65;  1.02;  1.68;  3.35;  6.15; 11.17; 17.97; 19.27; 19.65; 11.08;  4.28;  2.14;  0.47;  0.28;  0.09;  0.00;
2016;23;  0.00;  0.19;  0.00;  0.09;  0.19;  0.56;  0.84;  1.49;  3.45;  7.54; 10.61; 18.16; 20.58; 18.62; 10.15;  4.93;  1.68;  0.74;  0.09;  0.09;  0.00;
2016;24;  0.00;  0.00;  0.28;  0.00;  0.28;  0.28;  0.84;  1.86;  2.51;  7.36; 14.34; 18.25; 20.48; 17.13; 10.06;  4.47;  1.30;  0.28;  0.28;  0.00;  0.00;
2016;25;  0.00;  0.00;  0.09;  0.19;  0.19;  0.37;  0.65;  1.30;  3.17;  8.38; 15.74; 18.25; 19.09; 18.53;  8.29;  3.91;  1.58;  0.28;  0.00;  0.00;  0.00;
2016;26;  0.00;  0.00;  0.00;  0.19;  0.19;  0.19;  0.84;  1.21;  2.89;  8.66; 13.50; 17.69; 21.42; 15.55; 10.80;  5.12;  1.30;  0.37;  0.09;  0.00;  0.00;
2016;27;  0.00;  0.00;  0.19;  0.00;  0.28;  0.19;  0.47;  2.42;  3.91;  7.54; 11.92; 14.71; 18.62; 15.18; 11.82;  7.64;  3.82;  0.93;  0.28;  0.09;  0.00;
2016;28;  0.00;  0.00;  0.09;  0.09;  0.09;  0.19;  0.74;  2.05;  4.28;  7.73; 11.92; 14.43; 15.92; 13.78; 11.36;  9.22;  5.49;  1.40;  0.84;  0.37;  0.00;
2016;29;  0.00;  0.00;  0.00;  0.09;  0.09;  0.19;  0.74;  0.93;  3.35;  7.08; 12.20; 14.99; 13.78; 15.36; 12.48;  9.50;  6.15;  2.42;  0.47;  0.19;  0.00;
2016;30;  0.00;  0.00;  0.00;  0.00;  0.09;  0.37;  0.37;  1.21;  2.79;  7.08; 11.27; 15.55; 15.92; 13.59; 12.29; 10.06;  6.42;  2.05;  0.65;  0.28;  0.00;
2016;31;  0.00;  0.00;  0.00;  0.09;  0.00;  0.47;  0.47;  1.77;  3.63;  8.19; 12.85; 14.25; 13.87; 14.15; 12.57;  9.40;  5.21;  1.86;  1.02;  0.00;  0.19;
2016;32;  0.00;  0.00;  0.09;  0.00;  0.09;  0.47;  0.74;  1.40;  5.77;  8.29; 12.38; 15.55; 12.94; 13.31; 13.04;  7.45;  5.59;  2.33;  0.47;  0.09;  0.00;
